id,title,duration_min,speakers_name,speakers_occupation,event,topics,views,page_url,published_date,recorded_date,subtitle_languages,likes
46593,The mysterious origins of life on Earth,4.616666666666666,Luka Wright,Educator,TED-Ed,"science, biosphere, evolution, biology, biodiversity, Planets, space, chemistry, TED-Ed, animation",924401,https://www.ted.com/talks/luka_seamus_wright_the_mysterious_origins_of_life_on_earth,2019-08-26,2019-08-26,"English, Persian, Portuguese, Portuguese, Brazilian, Hebrew, Indonesian, Marathi, Chinese, Traditional, Turkish, Arabic, Spanish, Italian, Burmese, Vietnamese, French, Japanese, Russian, Chinese, Simplified, Polish, Korean, Thai",27000
46385,How climate change affects your mental health,7.35,Britt Wray,"Science storyteller, author, broadcaster",TED Residency,"climate change, environment, science, social change, psychology, mental health, society, Anthropocene",2500839,https://www.ted.com/talks/britt_wray_how_climate_change_affects_your_mental_health,2019-08-27,2019-05-14,"English, Hebrew, Indonesian, Persian, Portuguese, Turkish, Korean, Croatian, Chinese, Traditional, Portuguese, Brazilian, Spanish, Galician, Arabic, Vietnamese, Italian, Hungarian, Catalan, Chinese, Simplified, Serbian, French, Greek, Albanian, Hindi, Ukrainian, Russian, Romanian, Kurdish (Central), Northern Kurdish (Kurmanji)",75000
46592,The myth of Jason and the Argonauts ,4.85,Iseult Gillespie,Educator,TED-Ed,"education, history, storytelling, war, violence, ancient world, TED-Ed, animation",1779921,https://www.ted.com/talks/iseult_gillespie_the_myth_of_jason_and_the_argonauts,2019-08-27,2019-08-27,"English, Portuguese, Portuguese, Brazilian, Indonesian, Chinese, Traditional, Spanish, Arabic, Italian, Korean, Slovenian, Greek, Japanese, Turkish, Russian, French, Chinese, Simplified, Dutch, Northern Kurdish (Kurmanji), Hungarian, German, Kurdish (Central), Hebrew, Thai",53000
46595,Emergency medicine for our climate fever,14.65,Kelly Wanser,Climate innovation activist,TEDSummit 2019,"climate change, environment, science, sustainability, technology, engineering, pollution, Anthropocene, ocean",1913118,https://www.ted.com/talks/kelly_wanser_emergency_medicine_for_our_climate_fever,2019-08-28,2019-07-20,"English, Portuguese, Brazilian, Arabic, Bulgarian, Spanish, French, Gujarati, Hebrew, Hungarian, Indonesian, Italian, Japanese, Korean, Chinese, Simplified, Chinese, Traditional, Portuguese",57000
46597,Can we choose to fall out of love?,11.5,Dessa,"Rapper, singer and writer",TEDxWanChai,"music, memory, art, love, relationships, brain, neuroscience, TEDx, vulnerability, emotions",4363924,https://www.ted.com/talks/dessa_can_we_choose_to_fall_out_of_love_feb_2019,2019-08-29,2018-06-01,"English, Portuguese, Brazilian, French, Turkish, Spanish, Slovenian, Croatian, Greek, Korean, Hungarian, Chinese, Simplified, Chinese, Traditional, Serbian, Persian, Hindi, Portuguese, Italian, Arabic, Japanese, Albanian, Russian",130000
46519,The rise and fall of the Mongol Empire,4.8,Anne Broadbridge,Educator,TED-Ed,"culture, history, war, Asia, china, violence, ancient world, TED-Ed, animation",3941360,https://www.ted.com/talks/anne_f_broadbridge_the_rise_and_fall_of_the_mongol_empire,2019-08-29,2019-08-29,"English, Portuguese, Brazilian, Turkish, Persian, Marathi, Portuguese, Indonesian, Ukrainian, Spanish, Serbian, Italian, Arabic, Russian, Japanese, Chinese, Simplified, Chinese, Traditional, French, Northern Kurdish (Kurmanji), Hebrew, Hungarian, German, Kurdish (Central), Thai, Burmese, Korean, Polish, Vietnamese",118000
46599,How I help people understand vitiligo,15.583333333333334,Lee Thomas,"Broadcast journalist, diversity advocate",TED Salon The Macallan,"social change, disease, communication, motivation, humanity, society, television, human body",2639092,https://www.ted.com/talks/lee_thomas_how_i_help_people_understand_vitiligo,2019-08-29,2019-06-27,"English, Portuguese, Brazilian, Turkish, Portuguese, Persian, Spanish, Arabic, Serbian, Korean, Chinese, Simplified, Romanian, Hungarian, Chinese, Traditional, Gujarati, French, Ukrainian, Hindi, Japanese, Russian, Indonesian",79000
46598,What I learned about freedom after escaping North Korea,10.633333333333333,Yeonmi Park,Human rights activist,TED2019,"social change, activism, Asia, humanity, human rights",4743969,https://www.ted.com/talks/yeonmi_park_what_i_learned_about_freedom_after_escaping_north_korea,2019-08-30,2019-04-15,"English, Burmese, Croatian, Portuguese, Brazilian, Chinese, Simplified, Arabic, Turkish, French, Greek, Italian, Russian, Romanian, Chinese, Traditional, Spanish, Korean, Polish, Portuguese, Indonesian, Northern Kurdish (Kurmanji), Hungarian, Hebrew, Gujarati, Vietnamese, Persian, Ukrainian, Japanese, Finnish, Czech, Swedish",142000
46383,A climate change solution that's right under our feet,13.533333333333333,Asmeret Asefaw Berhe,Soil scientist,TED2019,"climate change, global issues, science, sustainability, innovation, future, humanity, agriculture, weather, farming",2042464,https://www.ted.com/talks/asmeret_asefaw_berhe_a_climate_change_solution_that_s_right_under_our_feet,2019-09-03,2019-04-15,"English, Hebrew, Korean, Dutch, Portuguese, Brazilian, Croatian, Portuguese, Indonesian, French, Spanish, Catalan, Chinese, Traditional, Chinese, Simplified, Hindi, Russian, Hungarian, German, Persian, Arabic, Turkish, Greek, Japanese, Italian",61000
48627,A 13-year-old's plan for removing plastic from the oceans,7.016666666666667,Haaziq Kazi,Student,TEDxGateway,"global issues, sustainability, technology, plastic, youth",59022,https://www.ted.com/talks/haaziq_kazi_a_13_year_old_s_plan_for_removing_plastic_from_the_oceans,2019-09-03,2018-12-02,"English, Portuguese, Brazilian, Italian, Spanish, French, Turkish, Arabic, Japanese",17000
48266,What happened when we paired up thousands of strangers to talk politics,13.6,Jochen Wegner,Journalist,TEDSummit 2019,"culture, politics, media, social change, communication, society, democracy, journalism",1956212,https://www.ted.com/talks/jochen_wegner_what_happened_when_we_paired_up_thousands_of_strangers_to_talk_politics,2019-09-03,2019-07-20,"English, French, Croatian, Turkish, Hungarian, Korean, Greek, Polish, Indonesian, German, Russian, Portuguese, Brazilian, Hebrew, Spanish, Dutch, Chinese, Simplified, Italian, Latvian, Arabic, Chinese, Traditional, Portuguese, Japanese, Burmese",58000
48221,The secret student resistance to Hitler ,5.15,Iseult Gillespie,Educator,TED-Ed,"culture, politics, social change, history, activism, war, women, society, government, youth, TED-Ed, animation",1488900,https://www.ted.com/talks/iseult_gillespie_the_secret_student_resistance_to_hitler,2019-09-03,2019-09-03,"English, Portuguese, Brazilian, Italian, Turkish, Arabic, Burmese, German, Persian, Spanish, Hungarian, Korean, French, Chinese, Simplified, Hebrew, Chinese, Traditional, Serbian, Russian, Japanese, Polish, Portuguese, Romanian, Latvian, Croatian, Kurdish (Central), Bengali, Indonesian",44000
48493,How porn changes the way teens think about sex,15.05,Emily Rothman,Public health researcher,TEDMED 2018,"media, communication, parenting, women, sex, Internet, teaching, sexual violence, kids",3305498,https://www.ted.com/talks/emily_f_rothman_how_porn_changes_the_way_teens_think_about_sex,2019-09-04,2018-11-16,"English, Spanish, French, Portuguese, Brazilian, Romanian, Korean, Indonesian, Arabic, Chinese, Traditional, Russian, Gujarati, Turkish, Italian, Portuguese, Hungarian, Chinese, Simplified, Japanese",99000
48665,Stumbling towards intimacy: An improvised TED Talk,11.016666666666667,Anthony Veneziale,"Improvisor, facilitator, teacher",TED2019,"love, communication, comedy, humor, curiosity",489725,https://www.ted.com/talks/anthony_veneziale_stumbling_towards_intimacy_an_improvised_ted_talk,2019-09-04,2019-04-15,"English, Turkish, French, Hungarian, Portuguese, Brazilian, Japanese, Spanish, Dutch, Indonesian, Arabic, Chinese, Simplified, Italian, Russian, Gujarati, Chinese, Traditional, Hindi, Korean, Hebrew, German, Portuguese",14000
46600,Inside the bizarre world of internet trolls and propagandists,14.433333333333334,Andrew Marantz,Writer,TED2019,"technology, computers, software, society, social media, Internet, code, cyber security, online privacy",2321420,https://www.ted.com/talks/andrew_marantz_inside_the_bizarre_world_of_internet_trolls_and_propagandists,2019-09-05,2019-04-15,"English, Portuguese, Croatian, Portuguese, Brazilian, Chinese, Simplified, Hungarian, Korean, French, Arabic, Gujarati, Romanian, Chinese, Traditional, Spanish, Turkish, Japanese, Ukrainian, Persian, Italian, Polish",69000
46594,A global initiative to end violence against children,11.083333333333334,Howard Taylor,Child safety advocate,TEDSummit 2019,"global issues, social change, activism, violence, youth, kids",35769,https://www.ted.com/talks/howard_taylor_a_global_initiative_to_end_violence_against_children,2019-09-05,2019-07-20,"English, Spanish, Turkish, Swahili, Croatian, Korean, Italian, Arabic, Portuguese, Brazilian, Chinese, Simplified, Indonesian, Hungarian, Slovenian, Russian, Gujarati, Chinese, Traditional, Greek, Northern Kurdish (Kurmanji), Portuguese, French, Kurdish (Central), Hindi, Persian, Japanese",1000
48495,Why you should be a climate activist,17.566666666666666,Luisa Neubauer,Climate activist,TEDxYouth@München,"climate change, environment, politics, sustainability, education, social change, society, TEDx",2582784,https://www.ted.com/talks/luisa_neubauer_why_you_should_be_a_climate_activist,2019-09-06,2019-07-11,"English, Turkish, Galician, Portuguese, Brazilian, Danish, Hebrew, Serbian, Chinese, Simplified, Hungarian, Italian, Arabic, Gujarati, Korean, Chinese, Traditional, Portuguese, French, Swedish, Persian, Japanese, Spanish",77000
46590,The dust bunnies that built our planet,5.25,Lorin Matthews,Educator,TED-Ed,"science, evolution, universe, Planets, space, Big Bang, TED-Ed, solar system, animation",248358,https://www.ted.com/talks/lorin_swint_matthews_the_dust_bunnies_that_built_our_planet,2019-09-06,2019-09-05,"English, Spanish, Portuguese, Brazilian, Arabic, French, Italian, Japanese, Turkish, Russian, Chinese, Simplified, Chinese, Traditional, Persian, Portuguese, Korean, Hebrew, Vietnamese, Indonesian, Kurdish (Central)",74000
46535,How we can make racism a solvable problem -- and improve policing,12.05,Dr. Phillip Atiba Goff,"CEO, Center for Policing Equity",TED2019,"culture, social change, community, race, United States, violence, society, crime, data, justice system, Audacious Project, equality",2274515,https://www.ted.com/talks/dr_phillip_atiba_goff_how_we_can_make_racism_a_solvable_problem_and_improve_policing,2019-09-09,2019-04-15,"English, French, Spanish, Arabic, Portuguese, Brazilian, Turkish, Greek, Hungarian, Chinese, Traditional, Chinese, Simplified, Gujarati, Korean, Portuguese, Italian, Japanese",68000
42783,Ode to the Only Black Kid in the Class,1.0,Clint Smith,Educator,TED-Ed,"poetry, race, spoken word, TED-Ed, animation, equality",249226,https://www.ted.com/talks/clint_smith_ode_to_the_only_black_kid_in_the_class,2019-09-09,2019-09-09,"English, Portuguese, Brazilian, Turkish, French, Persian, Burmese, Korean, Arabic, Chinese, Traditional, Portuguese, Spanish, Italian, Japanese, Hebrew, Russian, Greek, Northern Kurdish (Kurmanji), Indonesian, Chinese, Simplified, Romanian, Kurdish (Central), Vietnamese",74000
46528,A living drug that could change the way we treat cancer,15.0,Carl June,"Oncologist, researcher, professor",TEDMED 2018,"science, innovation, disease, health, cancer, medicine, humanity, human body",1969410,https://www.ted.com/talks/carl_june_a_living_drug_that_could_change_the_way_we_treat_cancer,2019-09-10,2018-11-15,"English, Portuguese, Brazilian, Persian, Romanian, Korean, Turkish, Indonesian, Spanish, Gujarati, French, German, Chinese, Traditional, Russian, Chinese, Simplified, Japanese, Vietnamese, Arabic, Greek, Portuguese",59000
48222,Why should you read Midnight's Children?,5.7,Iseult Gillespie,Educator,TED-Ed,"history, literature, magic, writing, books, TED-Ed, india, animation",412433,https://www.ted.com/talks/iseult_gillespie_why_should_you_read_midnight_s_children,2019-09-10,2019-09-10,"English, Persian, Portuguese, Brazilian, Portuguese, Burmese, French, Turkish, Hungarian, Chinese, Simplified, Italian, Vietnamese, Arabic, Chinese, Traditional, Russian, Japanese, Spanish, Romanian, Korean, Indonesian, Kurdish (Central), Hebrew",12000
48848,How your emotions change the shape of your heart,15.866666666666667,Sandeep Jauhar,"Physician, writer",TEDSummit 2019,"biology, humanity, medical research, human body, emotions, heart",4343750,https://www.ted.com/talks/sandeep_jauhar_how_your_emotions_change_the_shape_of_your_heart,2019-09-10,2019-07-25,"English, Turkish, Spanish, Hungarian, Portuguese, Brazilian, Portuguese, French, Croatian, German, Chinese, Simplified, Romanian, Italian, Gujarati, Indonesian, Chinese, Traditional, Arabic, Vietnamese, Ukrainian, Korean, Thai, Russian, Polish, Burmese",130000
48532,How deepfakes undermine truth and threaten democracy,13.116666666666667,Danielle Citron,"Law professor, deepfake scholar",TEDSummit 2019,"technology, computers, media, AI, humanity, democracy, social media, Internet, machine learning, online privacy",3453851,https://www.ted.com/talks/danielle_citron_how_deepfakes_undermine_truth_and_threaten_democracy,2019-09-11,2019-07-20,"English, Portuguese, Brazilian, Spanish, French, Chinese, Simplified, Hungarian, Dutch, German, Italian, Korean, Russian, Arabic, Chinese, Traditional, Persian, Portuguese, Hindi, Turkish, Japanese",103000
46522,What reading slowly taught me about writing,10.75,Jacqueline Woodson,Writer,TED2019,"creativity, storytelling, communication, language, personal growth, literature, writing, books",2802831,https://www.ted.com/talks/jacqueline_woodson_what_reading_slowly_taught_me_about_writing,2019-09-12,2019-04-15,"English, Romanian, Burmese, Spanish, Indonesian, Italian, Turkish, Persian, French, Portuguese, Brazilian, Dutch, Portuguese, Croatian, Swedish, Chinese, Simplified, Hungarian, Chinese, Traditional, Arabic, Serbian, Korean, Ukrainian, Russian, Vietnamese, Hindi, German",84000
49115,Why I became an actor,12.383333333333333,David Wenham,no data,TEDxSydney,"entertainment, performance, creativity, film",139541,https://www.ted.com/talks/david_wenham_why_i_became_an_actor,2019-09-12,2019-05-23,no subtitles,41000
48272,A brief history of chess,5.333333333333333,Alex Gendler,Educator,TED-Ed,"culture, military, computers, education, history, gaming, TED-Ed, india, animation",7574748,https://www.ted.com/talks/alex_gendler_a_brief_history_of_chess,2019-09-12,2019-09-12,"English, Turkish, Portuguese, Portuguese, Brazilian, Vietnamese, Persian, Chinese, Traditional, Chinese, Simplified, Spanish, Italian, Serbian, Hebrew, Indonesian, Ukrainian, Greek, Romanian, French, Russian, Japanese, Belarusian, Arabic, Hungarian, Dutch, Northern Kurdish (Kurmanji), Korean, Croatian, Kurdish (Central), Hindi, Polish, Kazakh, Czech, Thai",227000
45045,Community-powered criminal justice reform,12.733333333333333,Raj Jayadev,Community organizer,TEDxBinghamtonUniversity,"social change, community, activism, law, crime, TEDx, justice system",1688858,https://www.ted.com/talks/raj_jayadev_community_powered_criminal_justice_reform,2019-09-12,2018-03-25,"English, Portuguese, Brazilian, French, Chinese, Simplified, Spanish, Gujarati, Chinese, Traditional, Korean, Arabic, Italian, Portuguese, Turkish",50000
